video_title,video_id,comment,comment_id,number_of_likes,parent_comment,parent_comment_id,comment_date,video_post_date
Jon Stewart on Trump&#39;s McDonald&#39;s Shift &amp; His &quot;Enemy Within&quot; Threat | The Daily Show,-5KWZL1blWc,I bought a coffee at McDonald's today,UgzxpB592fzw_owxZdJ4AaABAg.A9smrDSR5ZvA9sqnOoGaP0,0,Since McDonald's is supporting Trump can you people at least boycott them for 2 weeks?,UgzxpB592fzw_owxZdJ4AaABAg,2024-10-22T03:37:58Z,2024-10-22T03:00:11Z
Jon Stewart on Trump&#39;s McDonald&#39;s Shift &amp; His &quot;Enemy Within&quot; Threat | The Daily Show,-5KWZL1blWc,@@peggysmyth6110Nice! I’m not quite that virtuous but I haven’t been there since about 2013.,UgzxpB592fzw_owxZdJ4AaABAg.A9smrDSR5ZvA9sqvM514KE,1,Since McDonald's is supporting Trump can you people at least boycott them for 2 weeks?,UgzxpB592fzw_owxZdJ4AaABAg,2024-10-22T03:39:03Z,2024-10-22T03:00:11Z
Jon Stewart on Trump&#39;s McDonald&#39;s Shift &amp; His &quot;Enemy Within&quot; Threat | The Daily Show,-5KWZL1blWc,"​@@nozomisasaki3403best coffee. Made by F Gavina & Sons in Vernon, California.",UgzxpB592fzw_owxZdJ4AaABAg.A9smrDSR5ZvA9sr70Yj6Q3,0,Since McDonald's is supporting Trump can you people at least boycott them for 2 weeks?,UgzxpB592fzw_owxZdJ4AaABAg,2024-10-22T03:40:47Z,2024-10-22T03:00:11Z
Jon Stewart on Trump&#39;s McDonald&#39;s Shift &amp; His &quot;Enemy Within&quot; Threat | The Daily Show,-5KWZL1blWc,@@katl6426ya mean they had to practice tying on his apron for him THREE times!,UgzxpB592fzw_owxZdJ4AaABAg.A9smrDSR5ZvA9tGZiWAJBT,0,Since McDonald's is supporting Trump can you people at least boycott them for 2 weeks?,UgzxpB592fzw_owxZdJ4AaABAg,2024-10-22T07:31:53Z,2024-10-22T03:00:11Z
Jon Stewart on Trump&#39;s McDonald&#39;s Shift &amp; His &quot;Enemy Within&quot; Threat | The Daily Show,-5KWZL1blWc,Why doesn’t Harris just promise to stop arming the genocide? She might pick up some votes.,UgwFKyvoGg6Cu4gY62Z4AaABAg,0,N/A,N/A,2024-10-22T03:03:30Z,2024-10-22T03:00:11Z
Jon Stewart on Trump&#39;s McDonald&#39;s Shift &amp; His &quot;Enemy Within&quot; Threat | The Daily Show,-5KWZL1blWc,"person... woman... man... oh man, the _size_ of Arnold Palmer's shlong, lemmetellya!",UgzDyr7uNZDHKTvRm2l4AaABAg,0,N/A,N/A,2024-10-22T03:03:28Z,2024-10-22T03:00:11Z
Jon Stewart on Trump&#39;s McDonald&#39;s Shift &amp; His &quot;Enemy Within&quot; Threat | The Daily Show,-5KWZL1blWc,The weird Golden Toilet Presidency must never return!,Ugyp3T9PxkRQiGOba494AaABAg,1,N/A,N/A,2024-10-22T03:03:27Z,2024-10-22T03:00:11Z
Jon Stewart on Trump&#39;s McDonald&#39;s Shift &amp; His &quot;Enemy Within&quot; Threat | The Daily Show,-5KWZL1blWc,"Nah, Republicans are DC, Dems are Marvel",UgzWrx9FMU9p69EvFQN4AaABAg,0,N/A,N/A,2024-10-22T03:03:25Z,2024-10-22T03:00:11Z
Jon Stewart on Trump&#39;s McDonald&#39;s Shift &amp; His &quot;Enemy Within&quot; Threat | The Daily Show,-5KWZL1blWc,"❤❤❤❤DONALD TRUMP 20-24❤❤❤❤


😂😂😂😂20-24 YEARS IN PRISON!😂😂😂😂",Ugy7pjkzka_C0lwZuRV4AaABAg,1,N/A,N/A,2024-10-22T03:03:20Z,2024-10-22T03:00:11Z
Jon Stewart on Trump&#39;s McDonald&#39;s Shift &amp; His &quot;Enemy Within&quot; Threat | The Daily Show,-5KWZL1blWc,Trump is going to win guys. Let's have some fun!,UgzpMuTAmTkEzVbE3Ix4AaABAg,1,N/A,N/A,2024-10-22T03:03:18Z,2024-10-22T03:00:11Z
Jon Stewart on Trump&#39;s McDonald&#39;s Shift &amp; His &quot;Enemy Within&quot; Threat | The Daily Show,-5KWZL1blWc,0/10 rage bait. Do better.,UgzpMuTAmTkEzVbE3Ix4AaABAg.A9smpWW6NcxA9sn1vi1AYD,0,Trump is going to win guys. Let's have some fun!,UgzpMuTAmTkEzVbE3Ix4AaABAg,2024-10-22T03:05:08Z,2024-10-22T03:00:11Z
Jon Stewart on Trump&#39;s McDonald&#39;s Shift &amp; His &quot;Enemy Within&quot; Threat | The Daily Show,-5KWZL1blWc,1:46 “I want to work the french fry counter”,UgwQwCl89BbUHLBJcbV4AaABAg,60,N/A,N/A,2024-10-22T03:03:13Z,2024-10-22T03:00:11Z
Jon Stewart on Trump&#39;s McDonald&#39;s Shift &amp; His &quot;Enemy Within&quot; Threat | The Daily Show,-5KWZL1blWc,My favorite counter,UgwQwCl89BbUHLBJcbV4AaABAg.A9smowK6lzTA9so2uOCSOO,9,1:46 “I want to work the french fry counter”,UgwQwCl89BbUHLBJcbV4AaABAg,2024-10-22T03:14:00Z,2024-10-22T03:00:11Z
Jon Stewart on Trump&#39;s McDonald&#39;s Shift &amp; His &quot;Enemy Within&quot; Threat | The Daily Show,-5KWZL1blWc,I caught that too!Thats for the customers who only order fries! 😂,UgwQwCl89BbUHLBJcbV4AaABAg.A9smowK6lzTA9sqmpL3VFg,3,1:46 “I want to work the french fry counter”,UgwQwCl89BbUHLBJcbV4AaABAg,2024-10-22T03:37:53Z,2024-10-22T03:00:11Z
Jon Stewart on Trump&#39;s McDonald&#39;s Shift &amp; His &quot;Enemy Within&quot; Threat | The Daily Show,-5KWZL1blWc,The best counter,UgwQwCl89BbUHLBJcbV4AaABAg.A9smowK6lzTA9sqpzzelo8,1,1:46 “I want to work the french fry counter”,UgwQwCl89BbUHLBJcbV4AaABAg,2024-10-22T03:38:19Z,2024-10-22T03:00:11Z
Jon Stewart on Trump&#39;s McDonald&#39;s Shift &amp; His &quot;Enemy Within&quot; Threat | The Daily Show,-5KWZL1blWc,They said Jon was only going to the election. That means only two more episodes if true😢😢😢,Ugx4iakJiNrfdnxEr2F4AaABAg,8,N/A,N/A,2024-10-22T03:03:12Z,2024-10-22T03:00:11Z
Jon Stewart on Trump&#39;s McDonald&#39;s Shift &amp; His &quot;Enemy Within&quot; Threat | The Daily Show,-5KWZL1blWc,1:23 “they move as one!”  😂,Ugz6ng-2TPjPTPf8jRN4AaABAg,21,N/A,N/A,2024-10-22T03:02:59Z,2024-10-22T03:00:11Z
Jon Stewart on Trump&#39;s McDonald&#39;s Shift &amp; His &quot;Enemy Within&quot; Threat | The Daily Show,-5KWZL1blWc,Put the fries in the bag 🍟,UgxkzvDjywCrzXU2MhV4AaABAg,5,N/A,N/A,2024-10-22T03:02:55Z,2024-10-22T03:00:11Z
Jon Stewart on Trump&#39;s McDonald&#39;s Shift &amp; His &quot;Enemy Within&quot; Threat | The Daily Show,-5KWZL1blWc,Vote against Fascism! Vote for Climate Crisis Action!,UgyU8_WFogpALjvUTGN4AaABAg,50,N/A,N/A,2024-10-22T03:02:51Z,2024-10-22T03:00:11Z
Jon Stewart on Trump&#39;s McDonald&#39;s Shift &amp; His &quot;Enemy Within&quot; Threat | The Daily Show,-5KWZL1blWc,"What about Green Fascists?
The climate is in crisis and there's only enough resources left for us and no one else.",UgyU8_WFogpALjvUTGN4AaABAg.A9smmEvkKvlA9snqdSqNqB,1,Vote against Fascism! Vote for Climate Crisis Action!,UgyU8_WFogpALjvUTGN4AaABAg,2024-10-22T03:12:12Z,2024-10-22T03:00:11Z
Jon Stewart on Trump&#39;s McDonald&#39;s Shift &amp; His &quot;Enemy Within&quot; Threat | The Daily Show,-5KWZL1blWc,"​@@kendomyers No such thing as green fascists. But yeah, it is high time to focus on renewal entry",UgyU8_WFogpALjvUTGN4AaABAg.A9smmEvkKvlA9srgFBDpy9,0,Vote against Fascism! Vote for Climate Crisis Action!,UgyU8_WFogpALjvUTGN4AaABAg,2024-10-22T03:45:44Z,2024-10-22T03:00:11Z
Jon Stewart on Trump&#39;s McDonald&#39;s Shift &amp; His &quot;Enemy Within&quot; Threat | The Daily Show,-5KWZL1blWc,Harris will be our next President.,UgwnJ3k2J5IbW6kB4aB4AaABAg,0,N/A,N/A,2024-10-22T03:02:48Z,2024-10-22T03:00:11Z
Jon Stewart on Trump&#39;s McDonald&#39;s Shift &amp; His &quot;Enemy Within&quot; Threat | The Daily Show,-5KWZL1blWc,"Trump for sainthood 
Kamala for president",UgytpKANY--v6ple6Mx4AaABAg,0,N/A,N/A,2024-10-22T03:02:45Z,2024-10-22T03:00:11Z
Jon Stewart on Trump&#39;s McDonald&#39;s Shift &amp; His &quot;Enemy Within&quot; Threat | The Daily Show,-5KWZL1blWc,If the last week ALONE doesn’t disqualify this man from running the election I don’t know what else would. Dude lost his mind.,Ugxpit1NId9mlmtv5sB4AaABAg,967,N/A,N/A,2024-10-22T03:02:43Z,2024-10-22T03:00:11Z
Jon Stewart on Trump&#39;s McDonald&#39;s Shift &amp; His &quot;Enemy Within&quot; Threat | The Daily Show,-5KWZL1blWc,You could say everyday,Ugxpit1NId9mlmtv5sB4AaABAg.A9smlFb_LEQA9so8pXeaAI,18,If the last week ALONE doesn’t disqualify this man from running the election I don’t know what else would. Dude lost his mind.,Ugxpit1NId9mlmtv5sB4AaABAg,2024-10-22T03:14:49Z,2024-10-22T03:00:11Z
Jon Stewart on Trump&#39;s McDonald&#39;s Shift &amp; His &quot;Enemy Within&quot; Threat | The Daily Show,-5KWZL1blWc,@@bofty I can’t wait until we get out of this nightmare,Ugxpit1NId9mlmtv5sB4AaABAg.A9smlFb_LEQA9soTXL1yOr,48,If the last week ALONE doesn’t disqualify this man from running the election I don’t know what else would. Dude lost his mind.,Ugxpit1NId9mlmtv5sB4AaABAg,2024-10-22T03:17:38Z,2024-10-22T03:00:11Z
Jon Stewart on Trump&#39;s McDonald&#39;s Shift &amp; His &quot;Enemy Within&quot; Threat | The Daily Show,-5KWZL1blWc,Sad thing is half the country supports him and worship him,Ugxpit1NId9mlmtv5sB4AaABAg.A9smlFb_LEQA9spBQFGgxw,34,If the last week ALONE doesn’t disqualify this man from running the election I don’t know what else would. Dude lost his mind.,Ugxpit1NId9mlmtv5sB4AaABAg,2024-10-22T03:23:54Z,2024-10-22T03:00:11Z
Jon Stewart on Trump&#39;s McDonald&#39;s Shift &amp; His &quot;Enemy Within&quot; Threat | The Daily Show,-5KWZL1blWc,They’re voting for Vance.,Ugxpit1NId9mlmtv5sB4AaABAg.A9smlFb_LEQA9sqI8GWHCm,2,If the last week ALONE doesn’t disqualify this man from running the election I don’t know what else would. Dude lost his mind.,Ugxpit1NId9mlmtv5sB4AaABAg,2024-10-22T03:33:33Z,2024-10-22T03:00:11Z
Jon Stewart on Trump&#39;s McDonald&#39;s Shift &amp; His &quot;Enemy Within&quot; Threat | The Daily Show,-5KWZL1blWc,Did he ever have his mind?,Ugxpit1NId9mlmtv5sB4AaABAg.A9smlFb_LEQA9sqacFK3Co,6,If the last week ALONE doesn’t disqualify this man from running the election I don’t know what else would. Dude lost his mind.,Ugxpit1NId9mlmtv5sB4AaABAg,2024-10-22T03:36:13Z,2024-10-22T03:00:11Z
Jon Stewart on Trump&#39;s McDonald&#39;s Shift &amp; His &quot;Enemy Within&quot; Threat | The Daily Show,-5KWZL1blWc,"""Did we all die during covid?""

💀😂😂😂😂",Ugxpit1NId9mlmtv5sB4AaABAg.A9smlFb_LEQA9sqiewXQdr,13,If the last week ALONE doesn’t disqualify this man from running the election I don’t know what else would. Dude lost his mind.,Ugxpit1NId9mlmtv5sB4AaABAg,2024-10-22T03:37:19Z,2024-10-22T03:00:11Z
Jon Stewart on Trump&#39;s McDonald&#39;s Shift &amp; His &quot;Enemy Within&quot; Threat | The Daily Show,-5KWZL1blWc,"@@ERAforALLi haven't of him, sounds like a couch potato 🥔",Ugxpit1NId9mlmtv5sB4AaABAg.A9smlFb_LEQA9sqobiMQ8K,0,If the last week ALONE doesn’t disqualify this man from running the election I don’t know what else would. Dude lost his mind.,Ugxpit1NId9mlmtv5sB4AaABAg,2024-10-22T03:38:08Z,2024-10-22T03:00:11Z
Jon Stewart on Trump&#39;s McDonald&#39;s Shift &amp; His &quot;Enemy Within&quot; Threat | The Daily Show,-5KWZL1blWc,if he had one,Ugxpit1NId9mlmtv5sB4AaABAg.A9smlFb_LEQA9sr04HxyfL,0,If the last week ALONE doesn’t disqualify this man from running the election I don’t know what else would. Dude lost his mind.,Ugxpit1NId9mlmtv5sB4AaABAg,2024-10-22T03:39:50Z,2024-10-22T03:00:11Z
Jon Stewart on Trump&#39;s McDonald&#39;s Shift &amp; His &quot;Enemy Within&quot; Threat | The Daily Show,-5KWZL1blWc,​@@ERAforALL That's maybe even worse. Dude is a souless puppet.,Ugxpit1NId9mlmtv5sB4AaABAg.A9smlFb_LEQA9srsvDX2rn,11,If the last week ALONE doesn’t disqualify this man from running the election I don’t know what else would. Dude lost his mind.,Ugxpit1NId9mlmtv5sB4AaABAg,2024-10-22T03:47:27Z,2024-10-22T03:00:11Z
Jon Stewart on Trump&#39;s McDonald&#39;s Shift &amp; His &quot;Enemy Within&quot; Threat | The Daily Show,-5KWZL1blWc,"​@@ERAforALL Peter Thiel's sugar baby? The chronically online little troll?

People LIKE him?",Ugxpit1NId9mlmtv5sB4AaABAg.A9smlFb_LEQA9ssVB2RAyz,8,If the last week ALONE doesn’t disqualify this man from running the election I don’t know what else would. Dude lost his mind.,Ugxpit1NId9mlmtv5sB4AaABAg,2024-10-22T03:52:49Z,2024-10-22T03:00:11Z
Jon Stewart on Trump&#39;s McDonald&#39;s Shift &amp; His &quot;Enemy Within&quot; Threat | The Daily Show,-5KWZL1blWc,"@@salomaogomes7311 Think about how hard they working to prop up the campaign of an obviously senile candidate, and ask yourself why. Then look into his running mate.",Ugxpit1NId9mlmtv5sB4AaABAg.A9smlFb_LEQA9ssiaBLwUa,7,If the last week ALONE doesn’t disqualify this man from running the election I don’t know what else would. Dude lost his mind.,Ugxpit1NId9mlmtv5sB4AaABAg,2024-10-22T03:54:47Z,2024-10-22T03:00:11Z
Jon Stewart on Trump&#39;s McDonald&#39;s Shift &amp; His &quot;Enemy Within&quot; Threat | The Daily Show,-5KWZL1blWc,@@zackbeavers2464 more years of Trump 🤗🤗🤗,Ugxpit1NId9mlmtv5sB4AaABAg.A9smlFb_LEQA9sslVAhKSD,1,If the last week ALONE doesn’t disqualify this man from running the election I don’t know what else would. Dude lost his mind.,Ugxpit1NId9mlmtv5sB4AaABAg,2024-10-22T03:55:11Z,2024-10-22T03:00:11Z
Jon Stewart on Trump&#39;s McDonald&#39;s Shift &amp; His &quot;Enemy Within&quot; Threat | The Daily Show,-5KWZL1blWc,"Seriously, how do people not realize that maybe someone who is openly saying that the national guard or military should be used against anyone who doesn’t agree with him, shouldn’t be elected as a public official, much less the president of the United States.",Ugxpit1NId9mlmtv5sB4AaABAg.A9smlFb_LEQA9stCP7VxEv,18,If the last week ALONE doesn’t disqualify this man from running the election I don’t know what else would. Dude lost his mind.,Ugxpit1NId9mlmtv5sB4AaABAg,2024-10-22T03:58:59Z,2024-10-22T03:00:11Z
Jon Stewart on Trump&#39;s McDonald&#39;s Shift &amp; His &quot;Enemy Within&quot; Threat | The Daily Show,-5KWZL1blWc,@@Nerfherder-oo7iv See you at Donnie's sentencing hearing! Will be wild!,Ugxpit1NId9mlmtv5sB4AaABAg.A9smlFb_LEQA9stj_tefrs,7,If the last week ALONE doesn’t disqualify this man from running the election I don’t know what else would. Dude lost his mind.,Ugxpit1NId9mlmtv5sB4AaABAg,2024-10-22T04:03:40Z,2024-10-22T03:00:11Z
Jon Stewart on Trump&#39;s McDonald&#39;s Shift &amp; His &quot;Enemy Within&quot; Threat | The Daily Show,-5KWZL1blWc,@@ERAforALL He's no prize.,Ugxpit1NId9mlmtv5sB4AaABAg.A9smlFb_LEQA9suJ3WtBIc,2,If the last week ALONE doesn’t disqualify this man from running the election I don’t know what else would. Dude lost his mind.,Ugxpit1NId9mlmtv5sB4AaABAg,2024-10-22T04:08:38Z,2024-10-22T03:00:11Z
Jon Stewart on Trump&#39;s McDonald&#39;s Shift &amp; His &quot;Enemy Within&quot; Threat | The Daily Show,-5KWZL1blWc,"In a sane country, Donald would have been disqualified in 2015",Ugxpit1NId9mlmtv5sB4AaABAg.A9smlFb_LEQA9sugEiVmhx,5,If the last week ALONE doesn’t disqualify this man from running the election I don’t know what else would. Dude lost his mind.,Ugxpit1NId9mlmtv5sB4AaABAg,2024-10-22T04:11:56Z,2024-10-22T03:00:11Z
Jon Stewart on Trump&#39;s McDonald&#39;s Shift &amp; His &quot;Enemy Within&quot; Threat | The Daily Show,-5KWZL1blWc,"The fact that my brain just went, “what happened last week again?”……",Ugxpit1NId9mlmtv5sB4AaABAg.A9smlFb_LEQA9t-E4R1Jcd,0,If the last week ALONE doesn’t disqualify this man from running the election I don’t know what else would. Dude lost his mind.,Ugxpit1NId9mlmtv5sB4AaABAg,2024-10-22T05:00:23Z,2024-10-22T03:00:11Z
Jon Stewart on Trump&#39;s McDonald&#39;s Shift &amp; His &quot;Enemy Within&quot; Threat | The Daily Show,-5KWZL1blWc,"If you think back on his presidency, every day was a clown show of weird stupidity.",Ugxpit1NId9mlmtv5sB4AaABAg.A9smlFb_LEQA9t2-2q3lUz,1,If the last week ALONE doesn’t disqualify this man from running the election I don’t know what else would. Dude lost his mind.,Ugxpit1NId9mlmtv5sB4AaABAg,2024-10-22T05:24:33Z,2024-10-22T03:00:11Z
Jon Stewart on Trump&#39;s McDonald&#39;s Shift &amp; His &quot;Enemy Within&quot; Threat | The Daily Show,-5KWZL1blWc,projecting much?,Ugxpit1NId9mlmtv5sB4AaABAg.A9smlFb_LEQA9tBnDCgHJc,0,If the last week ALONE doesn’t disqualify this man from running the election I don’t know what else would. Dude lost his mind.,Ugxpit1NId9mlmtv5sB4AaABAg,2024-10-22T06:50:11Z,2024-10-22T03:00:11Z
Jon Stewart on Trump&#39;s McDonald&#39;s Shift &amp; His &quot;Enemy Within&quot; Threat | The Daily Show,-5KWZL1blWc,@@leemer12 You project with every feeble little comment you make.,Ugxpit1NId9mlmtv5sB4AaABAg.A9smlFb_LEQA9tCxk_Blfj,0,If the last week ALONE doesn’t disqualify this man from running the election I don’t know what else would. Dude lost his mind.,Ugxpit1NId9mlmtv5sB4AaABAg,2024-10-22T07:00:21Z,2024-10-22T03:00:11Z
Jon Stewart on Trump&#39;s McDonald&#39;s Shift &amp; His &quot;Enemy Within&quot; Threat | The Daily Show,-5KWZL1blWc,@@ERAforALLNo one is voting for Vance,Ugxpit1NId9mlmtv5sB4AaABAg.A9smlFb_LEQA9tEySjg875,0,If the last week ALONE doesn’t disqualify this man from running the election I don’t know what else would. Dude lost his mind.,Ugxpit1NId9mlmtv5sB4AaABAg,2024-10-22T07:17:56Z,2024-10-22T03:00:11Z
Jon Stewart on Trump&#39;s McDonald&#39;s Shift &amp; His &quot;Enemy Within&quot; Threat | The Daily Show,-5KWZL1blWc,"Yet, you forgot to apply the same standard to Joe Biden??",Ugxpit1NId9mlmtv5sB4AaABAg.A9smlFb_LEQA9tL3tVuVeq,0,If the last week ALONE doesn’t disqualify this man from running the election I don’t know what else would. Dude lost his mind.,Ugxpit1NId9mlmtv5sB4AaABAg,2024-10-22T08:11:14Z,2024-10-22T03:00:11Z
Jon Stewart on Trump&#39;s McDonald&#39;s Shift &amp; His &quot;Enemy Within&quot; Threat | The Daily Show,-5KWZL1blWc,ARE YOU QUALIFIED TO MAKE THAT FORM OF ANALYSIS OR REPEAT IT LIKE A PUPPET? JUST BECAUSE THE BIASED MEDIA DOES OR CAMALAS STAFF SAY IT?,Ugxpit1NId9mlmtv5sB4AaABAg.A9smlFb_LEQA9tTBNoCHa4,0,If the last week ALONE doesn’t disqualify this man from running the election I don’t know what else would. Dude lost his mind.,Ugxpit1NId9mlmtv5sB4AaABAg,2024-10-22T09:22:10Z,2024-10-22T03:00:11Z
Jon Stewart on Trump&#39;s McDonald&#39;s Shift &amp; His &quot;Enemy Within&quot; Threat | The Daily Show,-5KWZL1blWc,"no, no. He made a conscious decision to be like this. Then people asked him to stop. Then he continued.",Ugxpit1NId9mlmtv5sB4AaABAg.A9smlFb_LEQA9tVqLSiklg,0,If the last week ALONE doesn’t disqualify this man from running the election I don’t know what else would. Dude lost his mind.,Ugxpit1NId9mlmtv5sB4AaABAg,2024-10-22T09:45:22Z,2024-10-22T03:00:11Z
Jon Stewart on Trump&#39;s McDonald&#39;s Shift &amp; His &quot;Enemy Within&quot; Threat | The Daily Show,-5KWZL1blWc,Jon Stewart “joking” that it's bad or humiliating for Trump to be a homosexual is NOT FUNNY and implying homosexuality is bad in some way is HURTFUL. Jon Stewart should IMMEDIATELY apologize for being a HOMOPHOBIC BIGOT.,Ugxpit1NId9mlmtv5sB4AaABAg.A9smlFb_LEQA9tY1b57h67,0,If the last week ALONE doesn’t disqualify this man from running the election I don’t know what else would. Dude lost his mind.,Ugxpit1NId9mlmtv5sB4AaABAg,2024-10-22T10:04:31Z,2024-10-22T03:00:11Z
Jon Stewart on Trump&#39;s McDonald&#39;s Shift &amp; His &quot;Enemy Within&quot; Threat | The Daily Show,-5KWZL1blWc,Oh I've been waiting for this!!!,UgzIqSyEPqOllVdKJi54AaABAg,97,N/A,N/A,2024-10-22T03:02:27Z,2024-10-22T03:00:11Z
Jon Stewart on Trump&#39;s McDonald&#39;s Shift &amp; His &quot;Enemy Within&quot; Threat | The Daily Show,-5KWZL1blWc,What a McNugget,Ugxt0WXss-dgkl44ZUB4AaABAg,1,N/A,N/A,2024-10-22T03:02:20Z,2024-10-22T03:00:11Z
Jon Stewart on Trump&#39;s McDonald&#39;s Shift &amp; His &quot;Enemy Within&quot; Threat | The Daily Show,-5KWZL1blWc,Trump is definitely a few fries short of McHappy meal.,Ugxt0WXss-dgkl44ZUB4AaABAg.A9smiP09QRoA9sn61MijLI,0,What a McNugget,Ugxt0WXss-dgkl44ZUB4AaABAg,2024-10-22T03:05:42Z,2024-10-22T03:00:11Z
Jon Stewart on Trump&#39;s McDonald&#39;s Shift &amp; His &quot;Enemy Within&quot; Threat | The Daily Show,-5KWZL1blWc,"R.I.P GOP courage 
Truth never stood a chance without you",Ugzasr2MDXICobc6eQN4AaABAg,97,N/A,N/A,2024-10-22T03:02:18Z,2024-10-22T03:00:11Z
Jon Stewart on Trump&#39;s McDonald&#39;s Shift &amp; His &quot;Enemy Within&quot; Threat | The Daily Show,-5KWZL1blWc,The comedy show we come to for the truth. Surrealism is bleeding into reality and this election cycle is bonkers.,Ugzq4-X-VxSUrd9jrKl4AaABAg,46,N/A,N/A,2024-10-22T03:02:14Z,2024-10-22T03:00:11Z
Jon Stewart on Trump&#39;s McDonald&#39;s Shift &amp; His &quot;Enemy Within&quot; Threat | The Daily Show,-5KWZL1blWc,"In your guts,  you know he's nuts.",UgzpIlc_VYgnpKRVBpx4AaABAg,199,N/A,N/A,2024-10-22T03:02:06Z,2024-10-22T03:00:11Z
Jon Stewart on Trump&#39;s McDonald&#39;s Shift &amp; His &quot;Enemy Within&quot; Threat | The Daily Show,-5KWZL1blWc,No ifs and buts.,UgzpIlc_VYgnpKRVBpx4AaABAg.A9smgha-HpQA9tODsO8Pmj,0,"In your guts,  you know he's nuts.",UgzpIlc_VYgnpKRVBpx4AaABAg,2024-10-22T08:38:49Z,2024-10-22T03:00:11Z
Jon Stewart on Trump&#39;s McDonald&#39;s Shift &amp; His &quot;Enemy Within&quot; Threat | The Daily Show,-5KWZL1blWc,YOU DONT EVEN  HAVE A MIND WHICH IS EVEN SADDER.,UgzpIlc_VYgnpKRVBpx4AaABAg.A9smgha-HpQA9tVwrnGJgk,0,"In your guts,  you know he's nuts.",UgzpIlc_VYgnpKRVBpx4AaABAg,2024-10-22T09:46:16Z,2024-10-22T03:00:11Z
Jon Stewart on Trump&#39;s McDonald&#39;s Shift &amp; His &quot;Enemy Within&quot; Threat | The Daily Show,-5KWZL1blWc,Best part about trumps completely fake mcdonalds shift is because he’s a convicted felon he can’t actually work at mcdonalds,Ugz5Il0KAUrgvwYfMu14AaABAg,1,N/A,N/A,2024-10-22T03:02:02Z,2024-10-22T03:00:11Z
Jon Stewart on Trump&#39;s McDonald&#39;s Shift &amp; His &quot;Enemy Within&quot; Threat | The Daily Show,-5KWZL1blWc,10th! 😂,UgxOBsEFQT17fsTFFyV4AaABAg,1,N/A,N/A,2024-10-22T03:02:01Z,2024-10-22T03:00:11Z
Jon Stewart on Trump&#39;s McDonald&#39;s Shift &amp; His &quot;Enemy Within&quot; Threat | The Daily Show,-5KWZL1blWc,"Needed my weekly dose of Stewart.  Thanks.
  Vote 💙",UgyYmoc_bP4MbQkLHNJ4AaABAg,488,N/A,N/A,2024-10-22T03:01:59Z,2024-10-22T03:00:11Z
Jon Stewart on Trump&#39;s McDonald&#39;s Shift &amp; His &quot;Enemy Within&quot; Threat | The Daily Show,-5KWZL1blWc,"That's all you get

No more than one fresh dose per week",UgyYmoc_bP4MbQkLHNJ4AaABAg.A9smfrC1yYqA9snYyWNbda,4,"Needed my weekly dose of Stewart.  Thanks.
  Vote 💙",UgyYmoc_bP4MbQkLHNJ4AaABAg,2024-10-22T03:09:39Z,2024-10-22T03:00:11Z
Jon Stewart on Trump&#39;s McDonald&#39;s Shift &amp; His &quot;Enemy Within&quot; Threat | The Daily Show,-5KWZL1blWc,Voted on Saturday. There was a great turn out!,UgyYmoc_bP4MbQkLHNJ4AaABAg.A9smfrC1yYqA9soUGBOsow,4,"Needed my weekly dose of Stewart.  Thanks.
  Vote 💙",UgyYmoc_bP4MbQkLHNJ4AaABAg,2024-10-22T03:17:44Z,2024-10-22T03:00:11Z
Jon Stewart on Trump&#39;s McDonald&#39;s Shift &amp; His &quot;Enemy Within&quot; Threat | The Daily Show,-5KWZL1blWc,"Here are my reasons to vote for KAMALA:          
1. Kamala's elimination of junk fees at the banks saves Americans $5.5 billion annually.💙
2. Kamala Harris reduced credit card late fees from $32 to $8.💙
3. Kamala's elimination of airline junk fees saves Americans $500 million annually.💙  

4. Kamala reduced the price of 41 prescription medicines for low-income Americans and the elderly.💙 
5. Kamala provided health insurance to 20 million poor Americans who have never had medical care before.💙",UgyYmoc_bP4MbQkLHNJ4AaABAg.A9smfrC1yYqA9soYW3GEf4,11,"Needed my weekly dose of Stewart.  Thanks.
  Vote 💙",UgyYmoc_bP4MbQkLHNJ4AaABAg,2024-10-22T03:18:19Z,2024-10-22T03:00:11Z
Jon Stewart on Trump&#39;s McDonald&#39;s Shift &amp; His &quot;Enemy Within&quot; Threat | The Daily Show,-5KWZL1blWc,I've learned not to eat or drink anything while watching Jon or I will chock while laughing.,UgyYmoc_bP4MbQkLHNJ4AaABAg.A9smfrC1yYqA9sosHzIwDG,4,"Needed my weekly dose of Stewart.  Thanks.
  Vote 💙",UgyYmoc_bP4MbQkLHNJ4AaABAg,2024-10-22T03:21:09Z,2024-10-22T03:00:11Z
Jon Stewart on Trump&#39;s McDonald&#39;s Shift &amp; His &quot;Enemy Within&quot; Threat | The Daily Show,-5KWZL1blWc,🙃,UgyYmoc_bP4MbQkLHNJ4AaABAg.A9smfrC1yYqA9srW8gMfRp,1,"Needed my weekly dose of Stewart.  Thanks.
  Vote 💙",UgyYmoc_bP4MbQkLHNJ4AaABAg,2024-10-22T03:44:13Z,2024-10-22T03:00:11Z
